MANDT,EBELN,EBELP,EXTROW,NROSERV,SERV_CAT,SERV_FAM,SERV_SUBFAM,EKGRP,EKNAM,PSTYP,BATXT,BEDAT,LIFNR,NAMEL,NAME1,ANTICIPO,KNTTP,PTEXT,BKLAS,BKBEZ,MATNR,TXZ01,MENGE,MEINS,EINDT,NETPR,WAERS,NETWR,WKURS,PEINH,MATKL,WGBEZ,ZTAG1,EKGRP2,EKNAM2,KTWRT2,BUKRS,BUTXT,WERKS,LGORT,ERNAM,ZTERM,F_PAGO,BEDNR,BANFN,BNFPO,BADAT,LFDAT,ZAFNAM,ERNAM_EBAN,WAERS_EBAN,PREIS,PREIS_USD,KBETR,KBETR_DESC,ZZPAIS_ORIG,ZZFECHA_EMBARQ,ZZFECHA_ARRIBO,SUBMI,ZZMEDIO_TRANSP,ZZAGENTE_CARGA,ZZNUMERO_DOC_EMB,ZZNUMERO_DUA,ZZAGENTE_ADUANA,ZZNUMERO_APL_SEG,ZZPEDIDO_CLIENTE,ZTIPANTIC,ZZTARIFA,TEXT_F23,ZZREASON_REJECT,ZZAG_ADUANA_DESC,REVNO,ZZESTAPROV_DESC,ZZMOTREPROV_DESC,RETENIDO,MED_TRANSP,DESCUENTO_SERV,BRTWR,BRTWR2,AFNAM,INCO1,NETWR_DOL,FRGSX,COD_LIB,BSART,FE_LIB1,DIAS_PEND,FE_LIB2,FE_LIB3,FE_LIB4,FE_LIBU,FRGET,OBJID,KONNR,KTPNR,KDATB,KDATE,FRGKE,ZZREQCONT,ZZTIECONT,ZZNCONTRA,ZZFECINIC,ZZFECFIN,ZZDIASEST,ZZCONTPER,ZZRCAFI,ZZTCAFI,ZZIDCAR,ZZFEINI,ZZFEFIN,F_MAIL,H_MAIL,TXT_CB,TXT_PS,STAT_ENV,ZCATEGORIA,PROCSTAT,FECING,MENING,WRBTR,WRBTR2,WRBTR3
600,5060097208,00060,0000000000,,MATERIALES DE OPERACIÓN,CONSUMIBLES INDIRECTOS,PINTURAS Y ADITIVOS,T50,Compras Abastecimi,,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2010024862,RECOLSA S A,CHIMBOTE,,,Normal,3070,Suministros diversos,000000000031008773,BELZONA 1321 CERAMIC S-METAL 1KG,6,KG,2026-01-04T00:00:00.000Z,254,USD,1524,3.372,1,AUX-FER07,PINTURAS Y DERIVADOS,030,T80,Comp.VUribe,0,TA10,Tecnológica de Alimentos,TCHI,L001,ADMIJOB,Z030,Plazo 30  días.,PESCA,1039430897,00060,2025-12-17T00:00:00.000Z,2026-01-19T00:00:00.000Z,JMELENDEZ,LRODRIGUEZT,PEN,906.66,268.72,0,0,,,,12 MESES,,,,,,,,,,T059 / T052 / T021 / T023 / T022 / T057 / T058 / T414,,,,Pendiente,,,,0,1524,1524,TMF2,,1524,P4,"JX,GL",ZDES,2025-12-20T00:00:00.000Z,0,2025-12-20T00:00:00.000Z,,,2025-12-20T00:00:00.000Z,Liberado total Exsa,,5000000756,00010,,,8,,,,,,00000,,,,,,,2025-12-20T00:00:00.000Z,13:30:17,ENTREGAS: Enviar la respuesta a los siguientes cor,36428247 ODM:M757313-T57 SA_3A Mtto Tomas de fondo,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,,0,0,0,0
600,5060097220,00040,0000000000,,MATERIALES DE OPERACIÓN,FERRETERÍA,TUBERÍAS Y UNIONES,T50,Compras Abastecimi,,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2055349711,VALVULAS & AFINES SAC,CHIMBOTE,,,Normal,3070,Suministros diversos,000000000031014562,"TUBO SCH40 4""",24,M,2026-01-04T00:00:00.000Z,15.33,USD,367.92,3.372,1,AUX-FER12,TUBERIAS,060,T81,Comp.JVallejos,0,TA10,Tecnológica de Alimentos,TCHI,L001,ADMIJOB,Z060,Plazo 60  días,PESCA,1039441863,00050,2025-12-19T00:00:00.000Z,2026-01-15T00:00:00.000Z,FSUAREZ,JADANAQUE,PEN,54.25,16.09,0,-39.6,,,,12 MESES,,,,,,,,,,T023 / T021 / T022 / T414 / T057 / T058 / T059 / T052,,,,Pendiente,,,,0,407.52,407.52,TMF2,,367.92,P3,"JX,",ZDES,2025-12-20T00:00:00.000Z,0,,,,2025-12-20T00:00:00.000Z,Liberado total Exsa,,5000001442,00940,,,8,,,,,,00000,,,,,,,2025-12-20T00:00:00.000Z,08:45:25,ENTREGAS: Enviar la respuesta a los siguientes cor,ODM:M758145-T22 SA_3A Mtto Sist. de Achique TUBO S,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,,0,0,0,0
600,5060097205,00060,0000000000,,MATERIALES DE OPERACIÓN,CONSUMIBLES INDIRECTOS,PINTURAS Y ADITIVOS,T50,Compras Abastecimi,,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2010007372,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. CPPQ S.A.,TASA CALLAO NORTE,,,Normal,3070,Suministros diversos,000000000031013122,PINT.DUROFLEX 985 AZUL OSCU.1500+CAT 1GL,6,JGO,2026-01-04T00:00:00.000Z,48,USD,288,3.372,1,AUX-FER07,PINTURAS Y DERIVADOS,060,T80,Comp.VUribe,0,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z060,Plazo 60  días,PESCA,1039431182,00040,2025-12-18T00:00:00.000Z,2026-01-19T00:00:00.000Z,MTAPIA,JDELACRUZ,PEN,174.22,51.67,0,0,,,,12 MESES,,,,,,,,,,P021 / P022,,,,Pendiente,,,,0,288,288,TMF2,,288,P3,"JX,",ZDES,2025-12-20T00:00:00.000Z,0,,,,2025-12-20T00:00:00.000Z,Liberado total Exsa,,5000000734,01790,,,8,,,,,,00000,,,,,,,2025-12-20T00:00:00.000Z,10:30:23,ENTREGAS: Enviar la respuesta a los siguientes cor,39071124 ODM:M759224-P021_PM_PINTURA CASCO AR,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,,0,0,0,0
600,5060097207,00100,0000000000,,MATERIALES DE OPERACIÓN,REPUESTOS GENERALES,REPUESTOS HIDRÁULICOS,T50,Compras Abastecimi,,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2010024471,TECNIFAJAS S.A.,CHIMBOTE,,,Normal,3040,Repuestos,000000000033035514,O-RING MP 2-262,3,ST,2026-01-04T00:00:00.000Z,3.73,USD,11.19,3.372,1,RPG-MEC10,ACCESORIOS HIDRAULIC,090,T78,Comp.ALopez,0,TA10,Tecnológica de Alimentos,TCHI,L001,ADMIJOB,Z090,Plazo 90  días,PESCA,1039431184,00010,2025-12-18T00:00:00.000Z,2026-01-19T00:00:00.000Z,ACARDENAS,JADANAQUE,PEN,13.81,4.1,0,-1.59,,,,12 MESES,,,,,,,,,,T021 / T414 / T023 / T022,,,,Pendiente,,,,0,12.78,12.78,TMF2,,11.19,P3,"JX,",ZDES,,0,,,,,Pendiente Liberación,BPEREZPALMA,5000001488,07560,,,0,,,,,,00000,,,,,,,,00:00:00,POSICION 20 ANULADA: YA NO SE REQUIERE,ODM:M758930-PM T23 SH FILTROS DE SUCCION O-RING MP,POR ENVIAR,,03 - EN LIBERACIÓN,,0,0,0,0
600,5010249251,00020,0000000000,,CALIDAD Y SSOMA,SEGURIDAD,EQUIPOS Y SISTEMAS DE SEGURIDA,T80,Comp.VUribe,,Pedido estándar,2025-12-20T00:00:00.000Z,2060577881,SUMINDUSTRIAL E.I.R.L.,TASA CALLAO NORTE,,,Normal,3070,Suministros diversos,000000000031030494,ESCALERA AVION FIB.VIDR.6 PASOS,1,ST,2026-01-04T00:00:00.000Z,508.48,PEN,508.48,1,1,AUX-HER05,HERRAM. ELEVACION,020,T80,Comp.VUribe,0,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z020,Plazo 20  dias,,1038568716,00010,2025-11-28T00:00:00.000Z,2025-12-15T00:00:00.000Z,,JDELACRUZ,PEN,508.48,150.84,0,0,,,,12 MESES,,,,,,,,,,T057 / T058 / T059 / T052,,,,Pendiente,,,,0,508.48,150.79,T021,UN,150.79,U1,"L3,GL",NB,,0,,,,,Pendiente Liberación,RDUFFOO,,00000,,,0,,,,,,00000,,,,,,,,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,38787175 ODM:-,POR ENVIAR,T01-Estánd,03 - EN LIBERACIÓN,,0,0,0,0
600,5060097205,00130,0000000000,,MATERIALES DE OPERACIÓN,CONSUMIBLES INDIRECTOS,PINTURAS Y ADITIVOS,T50,Compras Abastecimi,,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2010007372,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. CPPQ S.A.,TASA CALLAO NORTE,,,Normal,3070,Suministros diversos,000000000031013180,PINT.PROTECTO 2174 GRIS(3/4)+CAT(1/4),5,JGO,2026-01-04T00:00:00.000Z,30,USD,150,3.372,1,AUX-FER07,PINTURAS Y DERIVADOS,060,T80,Comp.VUribe,0,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z060,Plazo 60  días,PESCA,1039431183,00050,2025-12-18T00:00:00.000Z,2026-01-19T00:00:00.000Z,MTAPIA,JDELACRUZ,PEN,101.95,30.23,0,0,,,,12 MESES,,,,,,,,,,P021 / P022,,,,Pendiente,,,,0,150,150,TMF2,,150,P3,"JX,",ZDES,2025-12-20T00:00:00.000Z,0,,,,2025-12-20T00:00:00.000Z,Liberado total Exsa,,5000000734,01020,,,8,,,,,,00000,,,,,,,2025-12-20T00:00:00.000Z,10:30:23,ENTREGAS: Enviar la respuesta a los siguientes cor,39071302 ODM:M759295-P022_PM_PINTURA CASCO AR,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,,0,0,0,0
600,5060097205,00150,0000000000,,MATERIALES DE OPERACIÓN,CONSUMIBLES INDIRECTOS,PINTURAS Y ADITIVOS,T50,Compras Abastecimi,,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2010007372,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. CPPQ S.A.,TASA CALLAO NORTE,,,Normal,3070,Suministros diversos,000000000031013011,PINT.JET 62ZP MIO ANTICORR.2GL,6,JGO,2026-01-04T00:00:00.000Z,54,USD,324,3.372,1,AUX-FER07,PINTURAS Y DERIVADOS,060,T80,Comp.VUribe,0,TA10,Tecnológica de Alimentos,TCNO,L001,ADMIJOB,Z060,Plazo 60  días,PESCA,1039431183,00070,2025-12-18T00:00:00.000Z,2026-01-19T00:00:00.000Z,MTAPIA,JDELACRUZ,PEN,186.47,55.3,0,0,,,,12 MESES,,,,,,,,,,P021 / P022,,,,Pendiente,,,,0,324,324,TMF2,,324,P3,"JX,",ZDES,2025-12-20T00:00:00.000Z,0,,,,2025-12-20T00:00:00.000Z,Liberado total Exsa,,5000000734,00090,,,8,,,,,,00000,,,,,,,2025-12-20T00:00:00.000Z,10:30:23,ENTREGAS: Enviar la respuesta a los siguientes cor,39071302 ODM:M759295-P022_PM_PINTURA CASCO AR,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,,0,0,0,0
600,5060097220,00020,0000000000,,MATERIALES DE OPERACIÓN,FERRETERÍA,TUBERÍAS Y UNIONES,T50,Compras Abastecimi,,Pedido de Cont.Marco,2025-12-20T00:00:00.000Z,2055349711,VALVULAS & AFINES SAC,CHIMBOTE,,,Normal,3070,Suministros diversos,000000000031014562,"TUBO SCH40 4""",24,M,2026-01-04T00:00:00.000Z,15.33,USD,367.92,3.372,1,AUX-FER12,TUBERIAS,060,T81,Comp.JVallejos,0,TA10,Tecnológica de Alimentos,TCHI,L001,ADMIJOB,Z060,Plazo 60  días,PESCA,1039441863,00010,2025-12-19T00:00:00.000Z,2026-01-15T00:00:00.000Z,FSUAREZ,JADANAQUE,PEN,54.25,16.09,0,-39.6,,,,12 MESES,,,,,,,,,,T023 / T021 / T022 / T414 / T057 / T058 / T059 / T052,,,,Pendiente,,,,0,407.52,407.52,TMF2,,367.92,P3,"JX,",ZDES,2025-12-20T00:00:00.000Z,0,,,,2025-12-20T00:00:00.000Z,Liberado total Exsa,,5000001442,00940,,,8,,,,,,00000,,,,,,,2025-12-20T00:00:00.000Z,08:45:25,ENTREGAS: Enviar la respuesta a los siguientes cor,ODM:M758407-T23 SA_3A Mtto Sist. de Achique TUBO S,ENVIADO,,05 - LIBERACIÓN CONCLUIDA,,0,0,0,0
600,5010249249,00010,0000000000,,ADMINISTRATIVOS,MATERIALES ADMINISTRATIVOS,ECONOMATO,T55,RPA Compras C TASA,,Pedido estándar,2025-12-20T00:00:00.000Z,2050869903,MCCO INTERNATIONAL BUSINESS S.A.C.,PUCUSANA PLANTA OMEGA,,,Normal,3070,Suministros diversos,000000000032022279,"CINTA AMARILLA 3/4""M4C750-595-YL-B BRADY",4,ROL,2026-01-04T00:00:00.000Z,47.59,USD,190.36,3.372,1,DIV-OFI03,SUMINISTROS COMPUTO,030,T55,RPA Compras C TASA,190.36,TA10,Tecnológica de Alimentos,TPUC,L001,ADMIJOB,Z030,Plazo 30  días.,,0070234321,00010,2025-12-19T00:00:00.000Z,2025-12-19T00:00:00.000Z,,T621,PEN,162.72,48.27,0,0,,,,12 MESES,,,,,,,,,,T059,,,,Pendiente,,,,0,190.36,190.36,T621,,190.36,U1,"L3,GL",NB,,0,,,,,Pendiente Liberación,RDUFFOO,,00000,,,0,,,,,,00000,,,,,,,,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,,POR ENVIAR,T01-Estánd,03 - EN LIBERACIÓN,,0,0,0,0
600,5010249248,00010,0000000000,,,,,T80,Comp.VUribe,,Pedido estándar,2025-12-20T00:00:00.000Z,2046725018,NPI PERU S.A.C.,CHIMBOTE,,,Normal,3040,Repuestos,000000000033030687,CABLE P/SENSOR DE FLUJO TURCK (KB4T-2),3,ST,2026-01-04T00:00:00.000Z,20,USD,60,3.372,1,RPG-ELC04,CABLES,007,T80,Comp.VUribe,60,TA10,Tecnológica de Alimentos,TCHI,L001,ADMIJOB,Z007,Plazo 7  días,PESCA,1039430884,00050,2025-12-17T00:00:00.000Z,2026-01-19T00:00:00.000Z,JMELENDEZ,LRODRIGUEZT,PEN,67.5,20.01,0,0,,,,12 MESES,,,,,,,,,,T059,,,,Pendiente,,,,0,60,60,TMF2,,60,UQ,"L3,GM",NB,,0,,,,,Pendiente Liberación,RDUFFOO,,00000,,,0,,,,,,00000,,,,,,,,00:00:00,ENTREGAS: Enviar la respuesta a los siguientes cor,ODM:M757938-T59 SF Cambio de sensores de flujo TUR,POR ENVIAR,T01-Estánd,03 - EN LIBERACIÓN,,0,0,0,0
